"x"	"y"	"bio.1"	"bio.2"	"bio.4"	"bio.12"	"bio.15"
-86.25	-47.75	NA	NA	NA	NA	NA
-85.75	-47.75	NA	NA	NA	NA	NA
-85.25	-47.75	NA	NA	NA	NA	NA
-84.75	-47.75	NA	NA	NA	NA	NA
-84.25	-47.75	NA	NA	NA	NA	NA
-83.75	-47.75	NA	NA	NA	NA	NA
-83.25	-47.75	NA	NA	NA	NA	NA
-82.75	-47.75	NA	NA	NA	NA	NA
-82.25	-47.75	NA	NA	NA	NA	NA
-81.75	-47.75	NA	NA	NA	NA	NA
-81.25	-47.75	NA	NA	NA	NA	NA
-80.75	-47.75	NA	NA	NA	NA	NA
-80.25	-47.75	NA	NA	NA	NA	NA
-79.75	-47.75	NA	NA	NA	NA	NA
-79.25	-47.75	NA	NA	NA	NA	NA
-78.75	-47.75	NA	NA	NA	NA	NA
-78.25	-47.75	NA	NA	NA	NA	NA
-77.75	-47.75	NA	NA	NA	NA	NA
-77.25	-47.75	NA	NA	NA	NA	NA
-76.75	-47.75	NA	NA	NA	NA	NA
-76.25	-47.75	NA	NA	NA	NA	NA
-75.75	-47.75	NA	NA	NA	NA	NA
-75.25	-47.75	NA	NA	NA	NA	NA
-74.75	-47.75	NA	NA	NA	NA	NA
-74.25	-47.75	5.752357984	2.934878558	217.0063501	2484.588896	9.041557638
-73.75	-47.75	4.757003842	3.401443427	237.562056	2511.611523	9.481000026
-73.25	-47.75	3.400029	4.466217866	271.5079887	2286.323205	9.699533414
-72.75	-47.75	2.428920205	5.31261413	301.2079519	1983.374287	10.40290347
-72.25	-47.75	1.997378089	5.781083294	330.0413469	1633.26428	11.17408566
-71.75	-47.75	2.178485662	5.799713407	351.2028261	1259.28953	11.10401997
-71.25	-47.75	2.638017273	5.768245446	373.2754359	962.5672174	12.0735197
-70.75	-47.75	3.143599252	5.991057994	395.9688781	791.6326027	14.08863751
-70.25	-47.75	3.713046653	6.272992301	418.4652222	630.2873061	12.50405378
-69.75	-47.75	4.499894768	6.631502921	442.8839891	561.413299	14.49640074
-69.25	-47.75	5.331312855	7.054694163	462.7895706	503.7236682	15.1675869
-68.75	-47.75	6.241092458	7.413237364	482.7167617	464.3569683	15.9546482
-68.25	-47.75	7.129481196	7.674056944	503.7314563	446.3915344	16.44639178
-67.75	-47.75	7.839143703	7.790035019	519.571285	428.7710111	16.03825126
-67.25	-47.75	8.484464876	7.426690286	511.3687157	426.2605081	16.52443035
-66.75	-47.75	8.881669043	6.779055396	485.1947269	426.446589	16.8109957
-66.25	-47.75	9.108875431	6.124275934	458.265404	428.9111301	17.25662938
-65.75	-47.75	NA	NA	NA	NA	NA
-65.25	-47.75	NA	NA	NA	NA	NA
-64.75	-47.75	NA	NA	NA	NA	NA
-64.25	-47.75	NA	NA	NA	NA	NA
-63.75	-47.75	NA	NA	NA	NA	NA
-63.25	-47.75	NA	NA	NA	NA	NA
-62.75	-47.75	NA	NA	NA	NA	NA
-62.25	-47.75	NA	NA	NA	NA	NA
-61.75	-47.75	NA	NA	NA	NA	NA
-61.25	-47.75	NA	NA	NA	NA	NA
-60.75	-47.75	NA	NA	NA	NA	NA
-60.25	-47.75	NA	NA	NA	NA	NA
-59.75	-47.75	NA	NA	NA	NA	NA
-59.25	-47.75	NA	NA	NA	NA	NA
-58.75	-47.75	NA	NA	NA	NA	NA
-58.25	-47.75	NA	NA	NA	NA	NA
-57.75	-47.75	NA	NA	NA	NA	NA
-57.25	-47.75	NA	NA	NA	NA	NA
-56.75	-47.75	NA	NA	NA	NA	NA
-56.25	-47.75	NA	NA	NA	NA	NA
-55.75	-47.75	NA	NA	NA	NA	NA
-55.25	-47.75	NA	NA	NA	NA	NA
-54.75	-47.75	NA	NA	NA	NA	NA
-54.25	-47.75	NA	NA	NA	NA	NA
-53.75	-47.75	NA	NA	NA	NA	NA
-53.25	-47.75	NA	NA	NA	NA	NA
-52.75	-47.75	NA	NA	NA	NA	NA
-52.25	-47.75	NA	NA	NA	NA	NA
-51.75	-47.75	NA	NA	NA	NA	NA
-51.25	-47.75	NA	NA	NA	NA	NA
-50.75	-47.75	NA	NA	NA	NA	NA
-50.25	-47.75	NA	NA	NA	NA	NA
-49.75	-47.75	NA	NA	NA	NA	NA
-49.25	-47.75	NA	NA	NA	NA	NA
-48.75	-47.75	NA	NA	NA	NA	NA
-48.25	-47.75	NA	NA	NA	NA	NA
-47.75	-47.75	NA	NA	NA	NA	NA
-47.25	-47.75	NA	NA	NA	NA	NA
-46.75	-47.75	NA	NA	NA	NA	NA
-46.25	-47.75	NA	NA	NA	NA	NA
-45.75	-47.75	NA	NA	NA	NA	NA
-45.25	-47.75	NA	NA	NA	NA	NA
-44.75	-47.75	NA	NA	NA	NA	NA
-44.25	-47.75	NA	NA	NA	NA	NA
-43.75	-47.75	NA	NA	NA	NA	NA
-43.25	-47.75	NA	NA	NA	NA	NA
-42.75	-47.75	NA	NA	NA	NA	NA
-42.25	-47.75	NA	NA	NA	NA	NA
-41.75	-47.75	NA	NA	NA	NA	NA
-41.25	-47.75	NA	NA	NA	NA	NA
-40.75	-47.75	NA	NA	NA	NA	NA
-40.25	-47.75	NA	NA	NA	NA	NA
-39.75	-47.75	NA	NA	NA	NA	NA
-39.25	-47.75	NA	NA	NA	NA	NA
-38.75	-47.75	NA	NA	NA	NA	NA
-38.25	-47.75	NA	NA	NA	NA	NA
-37.75	-47.75	NA	NA	NA	NA	NA
-37.25	-47.75	NA	NA	NA	NA	NA
-36.75	-47.75	NA	NA	NA	NA	NA
-36.25	-47.75	NA	NA	NA	NA	NA
-35.75	-47.75	NA	NA	NA	NA	NA
-35.25	-47.75	NA	NA	NA	NA	NA
-34.75	-47.75	NA	NA	NA	NA	NA
-34.25	-47.75	NA	NA	NA	NA	NA
-33.75	-47.75	NA	NA	NA	NA	NA
-33.25	-47.75	NA	NA	NA	NA	NA
-32.75	-47.75	NA	NA	NA	NA	NA
-32.25	-47.75	NA	NA	NA	NA	NA
-31.75	-47.75	NA	NA	NA	NA	NA
-31.25	-47.75	NA	NA	NA	NA	NA
-30.75	-47.75	NA	NA	NA	NA	NA
-30.25	-47.75	NA	NA	NA	NA	NA
-89.75	-48.25	NA	NA	NA	NA	NA
-89.25	-48.25	NA	NA	NA	NA	NA
-88.75	-48.25	NA	NA	NA	NA	NA
-88.25	-48.25	NA	NA	NA	NA	NA
-87.75	-48.25	NA	NA	NA	NA	NA
-87.25	-48.25	NA	NA	NA	NA	NA
-86.75	-48.25	NA	NA	NA	NA	NA
-86.25	-48.25	NA	NA	NA	NA	NA
-85.75	-48.25	NA	NA	NA	NA	NA
-85.25	-48.25	NA	NA	NA	NA	NA
-84.75	-48.25	NA	NA	NA	NA	NA
-84.25	-48.25	NA	NA	NA	NA	NA
-83.75	-48.25	NA	NA	NA	NA	NA
-83.25	-48.25	NA	NA	NA	NA	NA
-82.75	-48.25	NA	NA	NA	NA	NA
-82.25	-48.25	NA	NA	NA	NA	NA
-81.75	-48.25	NA	NA	NA	NA	NA
-81.25	-48.25	NA	NA	NA	NA	NA
-80.75	-48.25	NA	NA	NA	NA	NA
-80.25	-48.25	NA	NA	NA	NA	NA
-79.75	-48.25	NA	NA	NA	NA	NA
-79.25	-48.25	NA	NA	NA	NA	NA
-78.75	-48.25	NA	NA	NA	NA	NA
-78.25	-48.25	NA	NA	NA	NA	NA
-77.75	-48.25	NA	NA	NA	NA	NA
-77.25	-48.25	NA	NA	NA	NA	NA
-76.75	-48.25	NA	NA	NA	NA	NA
-76.25	-48.25	NA	NA	NA	NA	NA
-75.75	-48.25	NA	NA	NA	NA	NA
-75.25	-48.25	7.322121369	2.370727298	179.8194647	2211.31739	8.283528208
-74.75	-48.25	6.3970369	2.847909288	198.4081904	2438.86159	8.028795498
-74.25	-48.25	5.111087675	3.354681714	224.0672527	2537.072134	8.166477625
-73.75	-48.25	3.777472622	4.010155446	254.8592736	2525.629795	8.745096343
-73.25	-48.25	2.77029552	4.570583488	279.9456481	2296.965723	9.051428558
-72.75	-48.25	2.049199098	5.058396554	303.8993083	1984.466985	9.358866365
-72.25	-48.25	1.716513097	5.424018251	328.3413571	1624.944261	9.587426335
-71.75	-48.25	1.872696431	5.518608693	346.0849075	1277.811404	10.21219695
-71.25	-48.25	2.256730656	5.574608357	364.4733653	975.9918987	10.40212608
-70.75	-48.25	2.789356014	5.806532899	385.2048872	786.0641562	11.43661204
-70.25	-48.25	3.322551482	6.069668648	405.8446247	634.5387795	10.44108287
-69.75	-48.25	4.125182162	6.432543808	429.4559398	564.362958	11.95258621
-69.25	-48.25	5.033892507	6.854681156	452.100231	513.8946839	13.40705364
-68.75	-48.25	5.852529869	7.188726247	473.9094782	474.9075634	13.91961576
-68.25	-48.25	6.823466725	7.394415367	489.5677977	456.3486878	14.53511587
-67.75	-48.25	7.578948655	7.463987795	500.8017998	445.0755513	14.87871084
-67.25	-48.25	8.182083048	7.014803219	487.8692231	442.7154585	15.13324586
-66.75	-48.25	8.54794265	6.06409289	451.9279138	445.4925006	15.74109867
-66.25	-48.25	NA	NA	NA	NA	NA
-65.75	-48.25	NA	NA	NA	NA	NA
-65.25	-48.25	NA	NA	NA	NA	NA
-64.75	-48.25	NA	NA	NA	NA	NA
-64.25	-48.25	NA	NA	NA	NA	NA
-63.75	-48.25	NA	NA	NA	NA	NA
-63.25	-48.25	NA	NA	NA	NA	NA
-62.75	-48.25	NA	NA	NA	NA	NA
-62.25	-48.25	NA	NA	NA	NA	NA
-61.75	-48.25	NA	NA	NA	NA	NA
-61.25	-48.25	NA	NA	NA	NA	NA
-60.75	-48.25	NA	NA	NA	NA	NA
-60.25	-48.25	NA	NA	NA	NA	NA
-59.75	-48.25	NA	NA	NA	NA	NA
-59.25	-48.25	NA	NA	NA	NA	NA
-58.75	-48.25	NA	NA	NA	NA	NA
-58.25	-48.25	NA	NA	NA	NA	NA
-57.75	-48.25	NA	NA	NA	NA	NA
-57.25	-48.25	NA	NA	NA	NA	NA
-56.75	-48.25	NA	NA	NA	NA	NA
-56.25	-48.25	NA	NA	NA	NA	NA
-55.75	-48.25	NA	NA	NA	NA	NA
-55.25	-48.25	NA	NA	NA	NA	NA
-54.75	-48.25	NA	NA	NA	NA	NA
-54.25	-48.25	NA	NA	NA	NA	NA
-53.75	-48.25	NA	NA	NA	NA	NA
-53.25	-48.25	NA	NA	NA	NA	NA
-52.75	-48.25	NA	NA	NA	NA	NA
-52.25	-48.25	NA	NA	NA	NA	NA
-51.75	-48.25	NA	NA	NA	NA	NA
-51.25	-48.25	NA	NA	NA	NA	NA
-50.75	-48.25	NA	NA	NA	NA	NA
-50.25	-48.25	NA	NA	NA	NA	NA
-49.75	-48.25	NA	NA	NA	NA	NA
-49.25	-48.25	NA	NA	NA	NA	NA
-48.75	-48.25	NA	NA	NA	NA	NA
-48.25	-48.25	NA	NA	NA	NA	NA
-47.75	-48.25	NA	NA	NA	NA	NA
-47.25	-48.25	NA	NA	NA	NA	NA
-46.75	-48.25	NA	NA	NA	NA	NA
-46.25	-48.25	NA	NA	NA	NA	NA
-45.75	-48.25	NA	NA	NA	NA	NA
-45.25	-48.25	NA	NA	NA	NA	NA
-44.75	-48.25	NA	NA	NA	NA	NA
-44.25	-48.25	NA	NA	NA	NA	NA
-43.75	-48.25	NA	NA	NA	NA	NA
-43.25	-48.25	NA	NA	NA	NA	NA
-42.75	-48.25	NA	NA	NA	NA	NA
-42.25	-48.25	NA	NA	NA	NA	NA
-41.75	-48.25	NA	NA	NA	NA	NA
-41.25	-48.25	NA	NA	NA	NA	NA
-40.75	-48.25	NA	NA	NA	NA	NA
-40.25	-48.25	NA	NA	NA	NA	NA
-39.75	-48.25	NA	NA	NA	NA	NA
-39.25	-48.25	NA	NA	NA	NA	NA
-38.75	-48.25	NA	NA	NA	NA	NA
-38.25	-48.25	NA	NA	NA	NA	NA
-37.75	-48.25	NA	NA	NA	NA	NA
-37.25	-48.25	NA	NA	NA	NA	NA
-36.75	-48.25	NA	NA	NA	NA	NA
-36.25	-48.25	NA	NA	NA	NA	NA
-35.75	-48.25	NA	NA	NA	NA	NA
-35.25	-48.25	NA	NA	NA	NA	NA
-34.75	-48.25	NA	NA	NA	NA	NA
-34.25	-48.25	NA	NA	NA	NA	NA
-33.75	-48.25	NA	NA	NA	NA	NA
-33.25	-48.25	NA	NA	NA	NA	NA
-32.75	-48.25	NA	NA	NA	NA	NA
-32.25	-48.25	NA	NA	NA	NA	NA
-31.75	-48.25	NA	NA	NA	NA	NA
-31.25	-48.25	NA	NA	NA	NA	NA
-30.75	-48.25	NA	NA	NA	NA	NA
-30.25	-48.25	NA	NA	NA	NA	NA
-89.75	-48.75	NA	NA	NA	NA	NA
-89.25	-48.75	NA	NA	NA	NA	NA
-88.75	-48.75	NA	NA	NA	NA	NA
-88.25	-48.75	NA	NA	NA	NA	NA
-87.75	-48.75	NA	NA	NA	NA	NA
-87.25	-48.75	NA	NA	NA	NA	NA
-86.75	-48.75	NA	NA	NA	NA	NA
-86.25	-48.75	NA	NA	NA	NA	NA
-85.75	-48.75	NA	NA	NA	NA	NA
-85.25	-48.75	NA	NA	NA	NA	NA
-84.75	-48.75	NA	NA	NA	NA	NA
-84.25	-48.75	NA	NA	NA	NA	NA
-83.75	-48.75	NA	NA	NA	NA	NA
-83.25	-48.75	NA	NA	NA	NA	NA
-82.75	-48.75	NA	NA	NA	NA	NA
-82.25	-48.75	NA	NA	NA	NA	NA
-81.75	-48.75	NA	NA	NA	NA	NA
-81.25	-48.75	NA	NA	NA	NA	NA
-80.75	-48.75	NA	NA	NA	NA	NA
-80.25	-48.75	NA	NA	NA	NA	NA
-79.75	-48.75	NA	NA	NA	NA	NA
-79.25	-48.75	NA	NA	NA	NA	NA
-78.75	-48.75	NA	NA	NA	NA	NA
-78.25	-48.75	NA	NA	NA	NA	NA
-77.75	-48.75	NA	NA	NA	NA	NA
-77.25	-48.75	NA	NA	NA	NA	NA
-76.75	-48.75	NA	NA	NA	NA	NA
-76.25	-48.75	NA	NA	NA	NA	NA
-75.75	-48.75	NA	NA	NA	NA	NA
-75.25	-48.75	7.07113587	2.56764609	176.843967	2276.732062	6.856129934
-74.75	-48.75	6.006011779	3.130813123	199.1671202	2476.421714	6.967185164
-74.25	-48.75	4.497783333	3.665271308	230.8266614	2552.014189	7.757309729
-73.75	-48.75	3.001734392	4.310973539	266.3135496	2522.397068	8.552444812
-73.25	-48.75	2.158597951	4.653825703	288.702348	2278.627582	8.783155017
-72.75	-48.75	1.69874459	4.890515205	305.7967531	1945.634852	8.881961736
-72.25	-48.75	1.526302616	5.129308186	325.6374675	1597.517636	8.963824349
-71.75	-48.75	1.735842359	5.240203153	339.7308654	1235.386373	8.671532972
-71.25	-48.75	2.127513101	5.384242789	357.1611806	956.6037906	9.034427939
-70.75	-48.75	2.76809284	5.667753391	377.1334836	781.3307068	10.35695769
-70.25	-48.75	3.347738702	5.963706262	395.5690128	627.2762186	9.228293648
-69.75	-48.75	4.186209254	6.393490847	420.2676839	561.6381706	10.80212143
-69.25	-48.75	5.082702504	6.854490741	445.6053852	511.1452132	11.69585192
-68.75	-48.75	5.866759466	7.022135917	461.4046868	480.9267664	12.6279111
-68.25	-48.75	6.79799147	6.920184438	463.8438114	468.3657348	13.72844129
-67.75	-48.75	7.460612181	6.58780146	458.2478011	459.2538866	14.2796604
-67.25	-48.75	8.002151283	5.880890421	435.8321259	463.2207258	15.05670433
-66.75	-48.75	NA	NA	NA	NA	NA
-66.25	-48.75	NA	NA	NA	NA	NA
-65.75	-48.75	NA	NA	NA	NA	NA
-65.25	-48.75	NA	NA	NA	NA	NA
-64.75	-48.75	NA	NA	NA	NA	NA
-64.25	-48.75	NA	NA	NA	NA	NA
-63.75	-48.75	NA	NA	NA	NA	NA
-63.25	-48.75	NA	NA	NA	NA	NA
-62.75	-48.75	NA	NA	NA	NA	NA
-62.25	-48.75	NA	NA	NA	NA	NA
-61.75	-48.75	NA	NA	NA	NA	NA
-61.25	-48.75	NA	NA	NA	NA	NA
-60.75	-48.75	NA	NA	NA	NA	NA
-60.25	-48.75	NA	NA	NA	NA	NA
-59.75	-48.75	NA	NA	NA	NA	NA
-59.25	-48.75	NA	NA	NA	NA	NA
-58.75	-48.75	NA	NA	NA	NA	NA
-58.25	-48.75	NA	NA	NA	NA	NA
-57.75	-48.75	NA	NA	NA	NA	NA
-57.25	-48.75	NA	NA	NA	NA	NA
-56.75	-48.75	NA	NA	NA	NA	NA
-56.25	-48.75	NA	NA	NA	NA	NA
-55.75	-48.75	NA	NA	NA	NA	NA
-55.25	-48.75	NA	NA	NA	NA	NA
-54.75	-48.75	NA	NA	NA	NA	NA
-54.25	-48.75	NA	NA	NA	NA	NA
-53.75	-48.75	NA	NA	NA	NA	NA
-53.25	-48.75	NA	NA	NA	NA	NA
-52.75	-48.75	NA	NA	NA	NA	NA
-52.25	-48.75	NA	NA	NA	NA	NA
-51.75	-48.75	NA	NA	NA	NA	NA
-51.25	-48.75	NA	NA	NA	NA	NA
-50.75	-48.75	NA	NA	NA	NA	NA
-50.25	-48.75	NA	NA	NA	NA	NA
-49.75	-48.75	NA	NA	NA	NA	NA
-49.25	-48.75	NA	NA	NA	NA	NA
-48.75	-48.75	NA	NA	NA	NA	NA
-48.25	-48.75	NA	NA	NA	NA	NA
-47.75	-48.75	NA	NA	NA	NA	NA
-47.25	-48.75	NA	NA	NA	NA	NA
-46.75	-48.75	NA	NA	NA	NA	NA
-46.25	-48.75	NA	NA	NA	NA	NA
-45.75	-48.75	NA	NA	NA	NA	NA
-45.25	-48.75	NA	NA	NA	NA	NA
-44.75	-48.75	NA	NA	NA	NA	NA
-44.25	-48.75	NA	NA	NA	NA	NA
-43.75	-48.75	NA	NA	NA	NA	NA
-43.25	-48.75	NA	NA	NA	NA	NA
-42.75	-48.75	NA	NA	NA	NA	NA
-42.25	-48.75	NA	NA	NA	NA	NA
-41.75	-48.75	NA	NA	NA	NA	NA
-41.25	-48.75	NA	NA	NA	NA	NA
-40.75	-48.75	NA	NA	NA	NA	NA
-40.25	-48.75	NA	NA	NA	NA	NA
-39.75	-48.75	NA	NA	NA	NA	NA
-39.25	-48.75	NA	NA	NA	NA	NA
-38.75	-48.75	NA	NA	NA	NA	NA
-38.25	-48.75	NA	NA	NA	NA	NA
-37.75	-48.75	NA	NA	NA	NA	NA
-37.25	-48.75	NA	NA	NA	NA	NA
-36.75	-48.75	NA	NA	NA	NA	NA
-36.25	-48.75	NA	NA	NA	NA	NA
-35.75	-48.75	NA	NA	NA	NA	NA
-35.25	-48.75	NA	NA	NA	NA	NA
-34.75	-48.75	NA	NA	NA	NA	NA
-34.25	-48.75	NA	NA	NA	NA	NA
-33.75	-48.75	NA	NA	NA	NA	NA
-33.25	-48.75	NA	NA	NA	NA	NA
-32.75	-48.75	NA	NA	NA	NA	NA
-32.25	-48.75	NA	NA	NA	NA	NA
-31.75	-48.75	NA	NA	NA	NA	NA
-31.25	-48.75	NA	NA	NA	NA	NA
-30.75	-48.75	NA	NA	NA	NA	NA
-30.25	-48.75	NA	NA	NA	NA	NA
-89.75	-49.25	NA	NA	NA	NA	NA
-89.25	-49.25	NA	NA	NA	NA	NA
-88.75	-49.25	NA	NA	NA	NA	NA
-88.25	-49.25	NA	NA	NA	NA	NA
-87.75	-49.25	NA	NA	NA	NA	NA
-87.25	-49.25	NA	NA	NA	NA	NA
-86.75	-49.25	NA	NA	NA	NA	NA
-86.25	-49.25	NA	NA	NA	NA	NA
-85.75	-49.25	NA	NA	NA	NA	NA
-85.25	-49.25	NA	NA	NA	NA	NA
-84.75	-49.25	NA	NA	NA	NA	NA
-84.25	-49.25	NA	NA	NA	NA	NA
-83.75	-49.25	NA	NA	NA	NA	NA
-83.25	-49.25	NA	NA	NA	NA	NA
-82.75	-49.25	NA	NA	NA	NA	NA
-82.25	-49.25	NA	NA	NA	NA	NA
-81.75	-49.25	NA	NA	NA	NA	NA
-81.25	-49.25	NA	NA	NA	NA	NA
-80.75	-49.25	NA	NA	NA	NA	NA
-80.25	-49.25	NA	NA	NA	NA	NA
-79.75	-49.25	NA	NA	NA	NA	NA
-79.25	-49.25	NA	NA	NA	NA	NA
-78.75	-49.25	NA	NA	NA	NA	NA
-78.25	-49.25	NA	NA	NA	NA	NA
-77.75	-49.25	NA	NA	NA	NA	NA
-77.25	-49.25	NA	NA	NA	NA	NA
-76.75	-49.25	NA	NA	NA	NA	NA
-76.25	-49.25	NA	NA	NA	NA	NA
-75.75	-49.25	NA	NA	NA	NA	NA
-75.25	-49.25	6.753813533	2.505307755	174.8162658	2300.359693	5.773239917
-74.75	-49.25	5.675778382	3.035697361	197.5952372	2493.662789	6.499137733
-74.25	-49.25	4.071014954	3.584493323	230.4778609	2536.912773	7.587929146
-73.75	-49.25	2.4970584	4.175117815	267.8979459	2481.628863	8.339435202
-73.25	-49.25	1.876328937	4.479765437	286.7774139	2223.875701	8.499157193
-72.75	-49.25	1.594331598	4.660395543	301.7775477	1868.439776	8.582348703
-72.25	-49.25	1.560931612	4.916442442	319.4920912	1520.61259	8.477808122
-71.75	-49.25	1.864468578	5.069668357	332.6009414	1190.79886	8.177809315
-71.25	-49.25	2.324578702	5.279577214	351.0257916	925.5399547	8.384642228
-70.75	-49.25	3.061258395	5.717301298	369.2505536	755.1972598	9.270764169
-70.25	-49.25	3.878675058	6.076921271	390.2964328	613.4106414	9.000124767
-69.75	-49.25	4.755189274	6.427953389	411.5104591	549.0681896	10.20168424
-69.25	-49.25	5.563719031	6.949737403	435.2567352	506.8207385	11.32667864
-68.75	-49.25	6.348963858	7.097571241	450.4386069	483.7389158	12.13780565
-68.25	-49.25	7.011253519	6.157676845	425.1475782	477.5099706	13.53691043
-67.75	-49.25	7.513674156	4.971572001	388.6400228	477.4968201	15.01227665
-67.25	-49.25	NA	NA	NA	NA	NA
-66.75	-49.25	NA	NA	NA	NA	NA
-66.25	-49.25	NA	NA	NA	NA	NA
-65.75	-49.25	NA	NA	NA	NA	NA
-65.25	-49.25	NA	NA	NA	NA	NA
-64.75	-49.25	NA	NA	NA	NA	NA
-64.25	-49.25	NA	NA	NA	NA	NA
-63.75	-49.25	NA	NA	NA	NA	NA
-63.25	-49.25	NA	NA	NA	NA	NA
-62.75	-49.25	NA	NA	NA	NA	NA
-62.25	-49.25	NA	NA	NA	NA	NA
-61.75	-49.25	NA	NA	NA	NA	NA
-61.25	-49.25	NA	NA	NA	NA	NA
-60.75	-49.25	NA	NA	NA	NA	NA
-60.25	-49.25	NA	NA	NA	NA	NA
-59.75	-49.25	NA	NA	NA	NA	NA
-59.25	-49.25	NA	NA	NA	NA	NA
-58.75	-49.25	NA	NA	NA	NA	NA
-58.25	-49.25	NA	NA	NA	NA	NA
-57.75	-49.25	NA	NA	NA	NA	NA
-57.25	-49.25	NA	NA	NA	NA	NA
-56.75	-49.25	NA	NA	NA	NA	NA
-56.25	-49.25	NA	NA	NA	NA	NA
-55.75	-49.25	NA	NA	NA	NA	NA
-55.25	-49.25	NA	NA	NA	NA	NA
-54.75	-49.25	NA	NA	NA	NA	NA
-54.25	-49.25	NA	NA	NA	NA	NA
-53.75	-49.25	NA	NA	NA	NA	NA
-53.25	-49.25	NA	NA	NA	NA	NA
-52.75	-49.25	NA	NA	NA	NA	NA
-52.25	-49.25	NA	NA	NA	NA	NA
-51.75	-49.25	NA	NA	NA	NA	NA
-51.25	-49.25	NA	NA	NA	NA	NA
-50.75	-49.25	NA	NA	NA	NA	NA
-50.25	-49.25	NA	NA	NA	NA	NA
-49.75	-49.25	NA	NA	NA	NA	NA
-49.25	-49.25	NA	NA	NA	NA	NA
-48.75	-49.25	NA	NA	NA	NA	NA
-48.25	-49.25	NA	NA	NA	NA	NA
-47.75	-49.25	NA	NA	NA	NA	NA
-47.25	-49.25	NA	NA	NA	NA	NA
-46.75	-49.25	NA	NA	NA	NA	NA
-46.25	-49.25	NA	NA	NA	NA	NA
-45.75	-49.25	NA	NA	NA	NA	NA
-45.25	-49.25	NA	NA	NA	NA	NA
-44.75	-49.25	NA	NA	NA	NA	NA
-44.25	-49.25	NA	NA	NA	NA	NA
-43.75	-49.25	NA	NA	NA	NA	NA
-43.25	-49.25	NA	NA	NA	NA	NA
-42.75	-49.25	NA	NA	NA	NA	NA
-42.25	-49.25	NA	NA	NA	NA	NA
-41.75	-49.25	NA	NA	NA	NA	NA
-41.25	-49.25	NA	NA	NA	NA	NA
-40.75	-49.25	NA	NA	NA	NA	NA
-40.25	-49.25	NA	NA	NA	NA	NA
-39.75	-49.25	NA	NA	NA	NA	NA
-39.25	-49.25	NA	NA	NA	NA	NA
-38.75	-49.25	NA	NA	NA	NA	NA
-38.25	-49.25	NA	NA	NA	NA	NA
-37.75	-49.25	NA	NA	NA	NA	NA
-37.25	-49.25	NA	NA	NA	NA	NA
-36.75	-49.25	NA	NA	NA	NA	NA
-36.25	-49.25	NA	NA	NA	NA	NA
-35.75	-49.25	NA	NA	NA	NA	NA
-35.25	-49.25	NA	NA	NA	NA	NA
-34.75	-49.25	NA	NA	NA	NA	NA
-34.25	-49.25	NA	NA	NA	NA	NA
-33.75	-49.25	NA	NA	NA	NA	NA
-33.25	-49.25	NA	NA	NA	NA	NA
-32.75	-49.25	NA	NA	NA	NA	NA
-32.25	-49.25	NA	NA	NA	NA	NA
-31.75	-49.25	NA	NA	NA	NA	NA
-31.25	-49.25	NA	NA	NA	NA	NA
-30.75	-49.25	NA	NA	NA	NA	NA
-30.25	-49.25	NA	NA	NA	NA	NA
-89.75	-49.75	NA	NA	NA	NA	NA
-89.25	-49.75	NA	NA	NA	NA	NA
-88.75	-49.75	NA	NA	NA	NA	NA
-88.25	-49.75	NA	NA	NA	NA	NA
-87.75	-49.75	NA	NA	NA	NA	NA
-87.25	-49.75	NA	NA	NA	NA	NA
-86.75	-49.75	NA	NA	NA	NA	NA
-86.25	-49.75	NA	NA	NA	NA	NA
-85.75	-49.75	NA	NA	NA	NA	NA
-85.25	-49.75	NA	NA	NA	NA	NA
-84.75	-49.75	NA	NA	NA	NA	NA
-84.25	-49.75	NA	NA	NA	NA	NA
-83.75	-49.75	NA	NA	NA	NA	NA
-83.25	-49.75	NA	NA	NA	NA	NA
-82.75	-49.75	NA	NA	NA	NA	NA
-82.25	-49.75	NA	NA	NA	NA	NA
-81.75	-49.75	NA	NA	NA	NA	NA
-81.25	-49.75	NA	NA	NA	NA	NA
-80.75	-49.75	NA	NA	NA	NA	NA
-80.25	-49.75	NA	NA	NA	NA	NA
-79.75	-49.75	NA	NA	NA	NA	NA
-79.25	-49.75	NA	NA	NA	NA	NA
-78.75	-49.75	NA	NA	NA	NA	NA
-78.25	-49.75	NA	NA	NA	NA	NA
-77.75	-49.75	NA	NA	NA	NA	NA
-77.25	-49.75	NA	NA	NA	NA	NA
-76.75	-49.75	NA	NA	NA	NA	NA
-76.25	-49.75	NA	NA	NA	NA	NA
-75.75	-49.75	NA	NA	NA	NA	NA
-75.25	-49.75	6.412481929	2.318597758	170.6719276	2295.617105	5.291154215
-74.75	-49.75	5.431561285	2.744272874	190.473535	2447.921455	6.307507013
-74.25	-49.75	4.052678993	3.203977196	218.6106376	2452.601465	7.567790628
-73.75	-49.75	2.689311673	3.73784681	250.9302146	2371.043084	8.258083817
-73.25	-49.75	2.108604935	4.136302951	270.9779975	2105.31958	8.446581282
-72.75	-49.75	1.842330423	4.476644063	288.6892227	1770.441099	8.335735684
-72.25	-49.75	1.833620721	4.857311665	308.0828605	1457.218495	8.18182773
-71.75	-49.75	2.159144111	5.154581767	322.1964264	1152.394838	7.986878941
-71.25	-49.75	2.740176092	5.471496739	339.096661	896.4552205	7.923514031
